BarNoteClick,Message,Channel,Pitch,Velocity
6:2:15,Par,ch=15,c=7,v=61
6:2:20,Par,ch=15,c=7,v=60
6:2:30,Par,ch=15,c=7,v=59
6:2:35,Par,ch=15,c=7,v=58
6:2:40,Par,ch=15,c=7,v=57
6:2:50,Par,ch=15,c=7,v=56
6:2:55,Par,ch=15,c=7,v=55
6:2:59,Par,ch=15,c=7,v=54
6:3:5,Par,ch=15,c=7,v=53
6:3:6,Par,ch=15,c=7,v=52
6:3:9,Par,ch=15,c=7,v=50
6:3:11,Par,ch=15,c=7,v=49
6:3:12,Par,ch=15,c=7,v=48
