BarNoteClick,Message,Channel,Pitch,Velocity
6:4:49,Par,ch=6,c=7,v=48
6:5:7,Par,ch=6,c=7,v=47
6:5:25,Par,ch=6,c=7,v=46
6:5:43,Par,ch=6,c=7,v=45
7:0:0,On,ch=6,n=56,v=0
7:0:0,On,ch=6,n=62,v=0
7:0:0,On,ch=6,n=55,v=90
7:0:0,On,ch=6,n=59,v=90
7:0:1,Par,ch=6,c=7,v=44
7:4:0,On,ch=6,n=59,v=0
7:4:0,On,ch=6,n=55,v=0
10:0:0,On,ch=6,n=65,v=90
10:0:0,On,ch=6,n=60,v=90
10:0:0,Par,ch=6,c=7,v=72
10:0:15,Par,ch=6,c=7,v=71
10:0:29,Par,ch=6,c=7,v=70
10:0:44,Par,ch=6,c=7,v=69
10:0:58,Par,ch=6,c=7,v=68
10:1:12,Par,ch=6,c=7,v=67
10:1:27,Par,ch=6,c=7,v=66
10:1:41,Par,ch=6,c=7,v=65
10:1:56,Par,ch=6,c=7,v=64
10:2:10,Par,ch=6,c=7,v=63
10:2:24,Par,ch=6,c=7,v=62
10:2:39,Par,ch=6,c=7,v=61
10:2:53,Par,ch=6,c=7,v=60
10:3:8,Par,ch=6,c=7,v=59
10:3:22,Par,ch=6,c=7,v=58
10:3:36,Par,ch=6,c=7,v=57
10:3:51,Par,ch=6,c=7,v=56
10:4:5,Par,ch=6,c=7,v=55
10:4:20,Par,ch=6,c=7,v=54
10:4:34,Par,ch=6,c=7,v=53
10:4:48,Par,ch=6,c=7,v=52
10:5:0,On,ch=6,n=65,v=0
10:5:0,On,ch=6,n=64,v=90
10:5:3,Par,ch=6,c=7,v=51
10:5:17,Par,ch=6,c=7,v=50
10:5:32,Par,ch=6,c=7,v=49
10:5:46,Par,ch=6,c=7,v=48
11:0:0,On,ch=6,n=64,v=0
11:0:0,On,ch=6,n=60,v=0
11:0:0,On,ch=6,n=63,v=90
11:0:0,On,ch=6,n=59,v=90
11:0:0,Par,ch=6,c=7,v=47
11:0:1,Par,ch=6,c=7,v=47
11:4:0,On,ch=6,n=59,v=0
11:4:0,On,ch=6,n=63,v=0
16:0:0,On,ch=6,n=59,v=90
16:0:0,On,ch=6,n=62,v=90
16:0:0,Par,ch=6,c=7,v=59
16:0:13,Par,ch=6,c=7,v=60
16:0:23,Par,ch=6,c=7,v=61
16:0:33,Par,ch=6,c=7,v=62
16:0:43,Par,ch=6,c=7,v=63
16:0:53,Par,ch=6,c=7,v=64
16:1:3,Par,ch=6,c=7,v=65
16:1:13,Par,ch=6,c=7,v=66
16:1:23,Par,ch=6,c=7,v=67
16:1:33,Par,ch=6,c=7,v=68
16:1:43,Par,ch=6,c=7,v=69
16:1:53,Par,ch=6,c=7,v=70
16:2:6,Par,ch=6,c=7,v=71
16:2:16,Par,ch=6,c=7,v=72
16:2:26,Par,ch=6,c=7,v=73
16:2:36,Par,ch=6,c=7,v=74
16:2:46,Par,ch=6,c=7,v=75
16:2:56,Par,ch=6,c=7,v=76
16:3:6,Par,ch=6,c=7,v=77
16:3:16,Par,ch=6,c=7,v=78
16:3:26,Par,ch=6,c=7,v=79
16:3:36,Par,ch=6,c=7,v=80
16:3:46,Par,ch=6,c=7,v=81
16:3:56,Par,ch=6,c=7,v=82
16:4:10,Par,ch=6,c=7,v=83
16:4:20,Par,ch=6,c=7,v=84
16:4:30,Par,ch=6,c=7,v=85
16:4:40,Par,ch=6,c=7,v=86
16:4:50,Par,ch=6,c=7,v=87
16:5:0,Par,ch=6,c=7,v=88
16:5:10,Par,ch=6,c=7,v=89
16:5:20,Par,ch=6,c=7,v=90
16:5:30,Par,ch=6,c=7,v=91
16:5:40,Par,ch=6,c=7,v=92
16:5:50,Par,ch=6,c=7,v=93
17:0:0,On,ch=6,n=62,v=0
17:0:0,On,ch=6,n=59,v=0
17:0:0,On,ch=6,n=60,v=90
17:0:0,On,ch=6,n=57,v=90
17:0:0,Par,ch=6,c=7,v=94
17:1:0,On,ch=6,n=57,v=0
17:1:0,On,ch=6,n=60,v=0
17:3:0,On,ch=6,n=57,v=90
17:3:0,On,ch=6,n=53,v=90
17:3:0,Par,ch=6,c=7,v=60
18:0:0,On,ch=6,n=53,v=0
18:0:0,On,ch=6,n=57,v=0
18:0:0,On,ch=6,n=60,v=90
18:0:0,On,ch=6,n=57,v=90
18:0:0,Par,ch=6,c=7,v=59
18:0:30,Par,ch=6,c=7,v=60
18:1:0,Par,ch=6,c=7,v=61
18:1:30,Par,ch=6,c=7,v=62
18:2:0,Par,ch=6,c=7,v=63
18:2:30,Par,ch=6,c=7,v=64
18:3:0,On,ch=6,n=57,v=0
18:3:0,On,ch=6,n=55,v=90
18:3:0,Par,ch=6,c=7,v=65
18:3:30,Par,ch=6,c=7,v=66
18:4:0,Par,ch=6,c=7,v=67
18:4:30,Par,ch=6,c=7,v=68
18:5:0,Par,ch=6,c=7,v=69
18:5:30,Par,ch=6,c=7,v=70
19:0:0,On,ch=6,n=55,v=0
19:0:0,Par,ch=6,c=7,v=71
19:0:30,Par,ch=6,c=7,v=72
19:1:0,Par,ch=6,c=7,v=73
19:1:30,Par,ch=6,c=7,v=74
19:2:0,Par,ch=6,c=7,v=75
19:2:30,Par,ch=6,c=7,v=76
19:3:0,On,ch=6,n=60,v=0
19:3:0,On,ch=6,n=59,v=90
19:3:0,On,ch=6,n=53,v=90
19:3:0,Par,ch=6,c=7,v=77
19:3:30,Par,ch=6,c=7,v=78
19:4:0,Par,ch=6,c=7,v=79
19:4:30,Par,ch=6,c=7,v=80
19:5:0,Par,ch=6,c=7,v=81
19:5:30,Par,ch=6,c=7,v=82
20:0:0,On,ch=6,n=53,v=0
20:0:0,On,ch=6,n=59,v=0
20:0:0,On,ch=6,n=60,v=90
20:0:0,On,ch=6,n=55,v=90
20:0:0,Par,ch=6,c=7,v=83
20:0:30,Par,ch=6,c=7,v=84
20:1:0,Par,ch=6,c=7,v=85
20:1:30,Par,ch=6,c=7,v=86
20:2:0,On,ch=6,n=60,v=0
20:2:0,On,ch=6,n=62,v=90
20:2:0,Par,ch=6,c=7,v=87
20:2:30,Par,ch=6,c=7,v=88
20:3:0,On,ch=6,n=62,v=0
20:3:0,On,ch=6,n=64,v=90
20:3:0,Par,ch=6,c=7,v=89
21:0:0,On,ch=6,n=64,v=0
21:0:0,On,ch=6,n=55,v=0
21:0:0,On,ch=6,n=57,v=90
21:0:0,On,ch=6,n=62,v=90
21:0:0,Par,ch=6,c=7,v=89
21:0:10,Par,ch=6,c=7,v=88
21:0:16,Par,ch=6,c=7,v=87
21:0:26,Par,ch=6,c=7,v=86
21:0:33,Par,ch=6,c=7,v=85
21:0:40,Par,ch=6,c=7,v=84
21:0:50,Par,ch=6,c=7,v=83
21:0:56,Par,ch=6,c=7,v=82
21:1:6,Par,ch=6,c=7,v=81
21:1:13,Par,ch=6,c=7,v=80
21:1:20,Par,ch=6,c=7,v=79
21:1:30,Par,ch=6,c=7,v=78
21:1:36,Par,ch=6,c=7,v=77
21:1:46,Par,ch=6,c=7,v=76
21:1:53,Par,ch=6,c=7,v=75
21:2:0,Par,ch=6,c=7,v=74
21:2:10,Par,ch=6,c=7,v=73
21:2:16,Par,ch=6,c=7,v=72
21:2:26,Par,ch=6,c=7,v=71
21:2:33,Par,ch=6,c=7,v=70
21:2:40,Par,ch=6,c=7,v=69
21:2:50,Par,ch=6,c=7,v=68
21:2:56,Par,ch=6,c=7,v=67
21:3:0,On,ch=6,n=62,v=0
21:3:0,On,ch=6,n=57,v=0
21:3:0,On,ch=6,n=55,v=90
21:3:0,On,ch=6,n=58,v=90
21:3:6,Par,ch=6,c=7,v=66
21:3:13,Par,ch=6,c=7,v=65
21:3:20,Par,ch=6,c=7,v=64
21:3:30,Par,ch=6,c=7,v=63
21:3:36,Par,ch=6,c=7,v=62
21:3:46,Par,ch=6,c=7,v=61
21:3:53,Par,ch=6,c=7,v=60
21:4:0,On,ch=6,n=58,v=0
21:4:0,On,ch=6,n=55,v=0
21:4:0,Par,ch=6,c=7,v=59
24:3:0,On,ch=6,n=45,v=90
24:3:0,Par,ch=6,c=7,v=89
24:3:10,Par,ch=6,c=7,v=88
24:3:16,Par,ch=6,c=7,v=87
24:3:26,Par,ch=6,c=7,v=86
24:3:33,Par,ch=6,c=7,v=85
24:3:40,Par,ch=6,c=7,v=84
24:3:50,Par,ch=6,c=7,v=83
24:3:56,Par,ch=6,c=7,v=82
24:4:6,Par,ch=6,c=7,v=81
24:4:13,Par,ch=6,c=7,v=80
24:4:20,Par,ch=6,c=7,v=79
24:4:30,Par,ch=6,c=7,v=78
24:4:36,Par,ch=6,c=7,v=77
24:4:46,Par,ch=6,c=7,v=76
24:4:53,Par,ch=6,c=7,v=75
24:5:0,Par,ch=6,c=7,v=74
24:5:10,Par,ch=6,c=7,v=73
24:5:16,Par,ch=6,c=7,v=72
24:5:26,Par,ch=6,c=7,v=71
24:5:33,Par,ch=6,c=7,v=70
24:5:40,Par,ch=6,c=7,v=69
24:5:50,Par,ch=6,c=7,v=68
24:5:56,Par,ch=6,c=7,v=67
25:0:6,Par,ch=6,c=7,v=66
25:0:13,Par,ch=6,c=7,v=65
25:0:20,Par,ch=6,c=7,v=64
25:0:30,Par,ch=6,c=7,v=63
25:0:36,Par,ch=6,c=7,v=62
25:0:46,Par,ch=6,c=7,v=61
25:0:53,Par,ch=6,c=7,v=60
25:1:0,On,ch=6,n=45,v=0
25:1:0,Par,ch=6,c=7,v=59
28:0:0,On,ch=6,n=47,v=90
28:0:0,Par,ch=6,c=7,v=59
28:0:20,Par,ch=6,c=7,v=60
28:0:36,Par,ch=6,c=7,v=61
28:0:56,Par,ch=6,c=7,v=62
28:1:13,Par,ch=6,c=7,v=63
28:1:30,Par,ch=6,c=7,v=64
28:1:50,Par,ch=6,c=7,v=65
28:2:6,Par,ch=6,c=7,v=66
28:2:26,Par,ch=6,c=7,v=67
28:2:43,Par,ch=6,c=7,v=68
28:3:0,On,ch=6,n=47,v=0
28:3:0,On,ch=6,n=48,v=90
28:3:0,Par,ch=6,c=7,v=69
28:3:20,Par,ch=6,c=7,v=70
28:3:36,Par,ch=6,c=7,v=71
28:3:56,Par,ch=6,c=7,v=72
28:4:13,Par,ch=6,c=7,v=73
28:4:30,Par,ch=6,c=7,v=74
28:4:50,Par,ch=6,c=7,v=75
28:5:6,Par,ch=6,c=7,v=76
28:5:26,Par,ch=6,c=7,v=77
28:5:43,Par,ch=6,c=7,v=78
29:0:0,On,ch=6,n=48,v=0
29:0:0,On,ch=6,n=39,v=80
29:0:0,Par,ch=6,c=7,v=79
29:0:20,Par,ch=6,c=7,v=78
29:0:36,Par,ch=6,c=7,v=77
29:0:56,Par,ch=6,c=7,v=76
29:1:13,Par,ch=6,c=7,v=75
29:1:30,Par,ch=6,c=7,v=74
29:1:50,Par,ch=6,c=7,v=73
29:2:6,Par,ch=6,c=7,v=72
29:2:26,Par,ch=6,c=7,v=71
29:2:43,Par,ch=6,c=7,v=70
29:3:0,Par,ch=6,c=7,v=69
29:3:20,Par,ch=6,c=7,v=68
29:3:36,Par,ch=6,c=7,v=67
29:3:56,Par,ch=6,c=7,v=66
29:4:13,Par,ch=6,c=7,v=65
29:4:30,Par,ch=6,c=7,v=64
29:4:50,Par,ch=6,c=7,v=63
29:5:6,Par,ch=6,c=7,v=62
29:5:26,Par,ch=6,c=7,v=61
29:5:43,Par,ch=6,c=7,v=60
30:0:0,On,ch=6,n=39,v=0
30:0:0,On,ch=6,n=48,v=90
30:0:0,Par,ch=6,c=7,v=59
30:0:20,Par,ch=6,c=7,v=60
30:0:36,Par,ch=6,c=7,v=61
30:0:56,Par,ch=6,c=7,v=62
30:1:13,Par,ch=6,c=7,v=63
30:1:30,Par,ch=6,c=7,v=64
30:1:50,Par,ch=6,c=7,v=65
30:2:6,Par,ch=6,c=7,v=66
30:2:26,Par,ch=6,c=7,v=67
30:2:43,Par,ch=6,c=7,v=68
30:3:0,On,ch=6,n=48,v=0
30:3:0,On,ch=6,n=49,v=90
30:3:0,Par,ch=6,c=7,v=69
30:3:20,Par,ch=6,c=7,v=70
30:3:36,Par,ch=6,c=7,v=71
30:3:56,Par,ch=6,c=7,v=72
30:4:13,Par,ch=6,c=7,v=73
30:4:30,Par,ch=6,c=7,v=74
30:4:50,Par,ch=6,c=7,v=75
30:5:6,Par,ch=6,c=7,v=76
30:5:26,Par,ch=6,c=7,v=77
30:5:43,Par,ch=6,c=7,v=78
31:0:0,On,ch=6,n=49,v=0
31:0:0,On,ch=6,n=41,v=60
31:0:0,Par,ch=6,c=7,v=79
31:0:20,Par,ch=6,c=7,v=78
31:0:36,Par,ch=6,c=7,v=77
31:0:56,Par,ch=6,c=7,v=76
31:1:13,Par,ch=6,c=7,v=75
31:1:30,Par,ch=6,c=7,v=74
31:1:50,Par,ch=6,c=7,v=73
31:2:6,Par,ch=6,c=7,v=72
31:2:26,Par,ch=6,c=7,v=71
31:2:43,Par,ch=6,c=7,v=70
31:3:0,Par,ch=6,c=7,v=69
31:3:20,Par,ch=6,c=7,v=68
31:3:36,Par,ch=6,c=7,v=67
31:3:56,Par,ch=6,c=7,v=66
31:4:13,Par,ch=6,c=7,v=65
31:4:30,Par,ch=6,c=7,v=64
31:4:50,Par,ch=6,c=7,v=63
31:5:6,Par,ch=6,c=7,v=62
31:5:26,Par,ch=6,c=7,v=61
31:5:43,Par,ch=6,c=7,v=60
32:0:0,On,ch=6,n=41,v=0
32:0:0,Par,ch=6,c=7,v=59
33:0:0,On,ch=6,n=60,v=90
33:0:0,Par,ch=6,c=7,v=59
33:0:33,Par,ch=6,c=7,v=60
33:1:6,Par,ch=6,c=7,v=61
33:1:36,Par,ch=6,c=7,v=62
33:2:10,Par,ch=6,c=7,v=63
33:2:40,Par,ch=6,c=7,v=64
33:3:13,Par,ch=6,c=7,v=65
33:3:46,Par,ch=6,c=7,v=66
33:4:16,Par,ch=6,c=7,v=67
33:4:50,Par,ch=6,c=7,v=68
33:5:20,Par,ch=6,c=7,v=69
33:5:53,Par,ch=6,c=7,v=70
34:0:26,Par,ch=6,c=7,v=71
34:0:56,Par,ch=6,c=7,v=72
34:1:30,Par,ch=6,c=7,v=73
34:2:0,Par,ch=6,c=7,v=74
34:2:33,Par,ch=6,c=7,v=75
34:3:0,On,ch=6,n=60,v=0
34:3:0,On,ch=6,n=59,v=90
34:3:6,Par,ch=6,c=7,v=76
34:3:36,Par,ch=6,c=7,v=77
34:4:10,Par,ch=6,c=7,v=78
34:4:40,Par,ch=6,c=7,v=79
34:5:13,Par,ch=6,c=7,v=80
34:5:46,Par,ch=6,c=7,v=81
35:0:0,On,ch=6,n=59,v=0
35:0:0,On,ch=6,n=58,v=90
35:0:16,Par,ch=6,c=7,v=82
35:0:50,Par,ch=6,c=7,v=83
35:1:20,Par,ch=6,c=7,v=84
35:1:53,Par,ch=6,c=7,v=85
35:2:0,On,ch=6,n=58,v=0
35:2:0,On,ch=6,n=55,v=90
35:2:26,Par,ch=6,c=7,v=86
35:2:56,Par,ch=6,c=7,v=87
35:3:30,Par,ch=6,c=7,v=88
35:4:0,On,ch=6,n=55,v=0
35:4:0,On,ch=6,n=57,v=90
35:4:0,Par,ch=6,c=7,v=89
35:5:0,On,ch=6,n=57,v=0
35:5:0,On,ch=6,n=58,v=90
36:0:0,On,ch=6,n=58,v=0
36:0:0,On,ch=6,n=57,v=90
36:0:0,Par,ch=6,c=7,v=89
36:0:6,Par,ch=6,c=7,v=88
36:0:13,Par,ch=6,c=7,v=87
36:0:20,Par,ch=6,c=7,v=86
36:0:26,Par,ch=6,c=7,v=85
36:0:30,Par,ch=6,c=7,v=84
36:0:36,Par,ch=6,c=7,v=83
36:0:43,Par,ch=6,c=7,v=82
36:0:50,Par,ch=6,c=7,v=81
36:0:56,Par,ch=6,c=7,v=80
36:1:0,Par,ch=6,c=7,v=79
36:1:6,Par,ch=6,c=7,v=78
36:1:13,Par,ch=6,c=7,v=77
36:1:20,Par,ch=6,c=7,v=76
36:1:26,Par,ch=6,c=7,v=75
36:1:30,Par,ch=6,c=7,v=74
36:1:36,Par,ch=6,c=7,v=73
36:1:43,Par,ch=6,c=7,v=72
36:1:50,Par,ch=6,c=7,v=71
36:1:56,Par,ch=6,c=7,v=70
36:2:0,Par,ch=6,c=7,v=69
36:2:6,Par,ch=6,c=7,v=68
36:2:13,Par,ch=6,c=7,v=67
36:2:20,Par,ch=6,c=7,v=66
36:2:26,Par,ch=6,c=7,v=65
36:2:30,On,ch=6,n=57,v=0
36:2:30,Par,ch=6,c=7,v=64
36:2:36,Par,ch=6,c=7,v=63
36:2:43,Par,ch=6,c=7,v=62
36:2:50,Par,ch=6,c=7,v=61
36:2:56,Par,ch=6,c=7,v=60
36:3:0,Par,ch=6,c=7,v=59
42:3:0,On,ch=6,n=54,v=90
42:3:0,Par,ch=6,c=7,v=59
42:3:16,Par,ch=6,c=7,v=60
42:3:30,Par,ch=6,c=7,v=61
42:3:43,Par,ch=6,c=7,v=62
42:3:56,Par,ch=6,c=7,v=63
42:4:10,Par,ch=6,c=7,v=64
42:4:23,Par,ch=6,c=7,v=65
42:4:36,Par,ch=6,c=7,v=66
42:4:50,Par,ch=6,c=7,v=67
42:5:3,Par,ch=6,c=7,v=68
42:5:16,Par,ch=6,c=7,v=69
42:5:30,Par,ch=6,c=7,v=70
42:5:43,Par,ch=6,c=7,v=71
42:5:56,Par,ch=6,c=7,v=72
43:0:0,On,ch=6,n=54,v=0
43:0:0,On,ch=6,n=51,v=90
43:0:10,Par,ch=6,c=7,v=73
43:0:23,Par,ch=6,c=7,v=74
43:0:36,Par,ch=6,c=7,v=75
43:0:50,Par,ch=6,c=7,v=76
43:1:3,Par,ch=6,c=7,v=77
43:1:16,Par,ch=6,c=7,v=78
43:1:30,Par,ch=6,c=7,v=79
43:1:46,Par,ch=6,c=7,v=80
43:2:0,Par,ch=6,c=7,v=81
43:2:13,Par,ch=6,c=7,v=82
43:2:26,Par,ch=6,c=7,v=83
43:2:40,Par,ch=6,c=7,v=84
43:2:53,Par,ch=6,c=7,v=85
43:3:0,On,ch=6,n=51,v=0
43:3:0,On,ch=6,n=48,v=90
43:3:6,Par,ch=6,c=7,v=86
43:3:20,Par,ch=6,c=7,v=87
43:3:33,Par,ch=6,c=7,v=88
43:3:46,Par,ch=6,c=7,v=89
43:4:0,Par,ch=6,c=7,v=90
43:4:13,Par,ch=6,c=7,v=91
43:4:26,Par,ch=6,c=7,v=92
43:4:40,Par,ch=6,c=7,v=93
43:4:53,Par,ch=6,c=7,v=94
43:5:0,On,ch=6,n=48,v=0
43:5:6,Par,ch=6,c=7,v=95
43:5:20,Par,ch=6,c=7,v=96
43:5:33,Par,ch=6,c=7,v=97
43:5:46,Par,ch=6,c=7,v=98
44:0:0,Par,ch=6,c=7,v=99
45:0:0,On,ch=6,n=66,v=90
45:0:0,On,ch=6,n=54,v=90
45:0:0,Par,ch=6,c=7,v=99
45:0:10,Par,ch=6,c=7,v=98
45:0:20,Par,ch=6,c=7,v=97
45:0:30,Par,ch=6,c=7,v=96
45:0:36,Par,ch=6,c=7,v=95
45:0:46,Par,ch=6,c=7,v=94
45:0:56,Par,ch=6,c=7,v=93
45:1:3,Par,ch=6,c=7,v=92
45:1:13,Par,ch=6,c=7,v=91
45:1:23,Par,ch=6,c=7,v=90
45:1:30,Par,ch=6,c=7,v=89
45:1:40,Par,ch=6,c=7,v=88
45:1:50,Par,ch=6,c=7,v=87
45:2:0,Par,ch=6,c=7,v=86
45:2:6,Par,ch=6,c=7,v=85
45:2:16,Par,ch=6,c=7,v=84
45:2:26,Par,ch=6,c=7,v=83
45:2:33,Par,ch=6,c=7,v=82
45:2:43,Par,ch=6,c=7,v=81
45:2:53,Par,ch=6,c=7,v=80
45:3:0,On,ch=6,n=54,v=0
45:3:0,On,ch=6,n=66,v=0
45:3:0,On,ch=6,n=63,v=90
45:3:0,On,ch=6,n=51,v=90
45:3:0,Par,ch=6,c=7,v=79
45:3:10,Par,ch=6,c=7,v=78
45:3:20,Par,ch=6,c=7,v=77
45:3:30,Par,ch=6,c=7,v=76
45:3:36,Par,ch=6,c=7,v=75
45:3:46,Par,ch=6,c=7,v=74
45:3:56,Par,ch=6,c=7,v=73
45:4:3,Par,ch=6,c=7,v=72
45:4:13,Par,ch=6,c=7,v=71
45:4:23,Par,ch=6,c=7,v=70
45:4:30,Par,ch=6,c=7,v=69
45:4:40,Par,ch=6,c=7,v=68
45:4:50,Par,ch=6,c=7,v=67
45:5:0,Par,ch=6,c=7,v=66
45:5:6,Par,ch=6,c=7,v=65
45:5:16,Par,ch=6,c=7,v=64
45:5:26,Par,ch=6,c=7,v=63
45:5:33,Par,ch=6,c=7,v=62
45:5:43,Par,ch=6,c=7,v=61
45:5:53,Par,ch=6,c=7,v=60
46:0:0,On,ch=6,n=51,v=0
46:0:0,On,ch=6,n=63,v=0
46:0:0,On,ch=6,n=64,v=90
46:0:0,On,ch=6,n=52,v=90
46:0:0,Par,ch=6,c=7,v=59
46:0:23,Par,ch=6,c=7,v=60
46:0:46,Par,ch=6,c=7,v=61
46:1:10,Par,ch=6,c=7,v=62
46:1:30,Par,ch=6,c=7,v=63
46:1:53,Par,ch=6,c=7,v=64
46:2:16,Par,ch=6,c=7,v=65
46:2:40,Par,ch=6,c=7,v=66
46:3:0,On,ch=6,n=52,v=0
46:3:0,On,ch=6,n=64,v=0
46:3:0,On,ch=6,n=68,v=90
46:3:0,On,ch=6,n=56,v=90
46:3:0,Par,ch=6,c=7,v=67
46:3:23,Par,ch=6,c=7,v=68
46:3:46,Par,ch=6,c=7,v=69
46:4:10,Par,ch=6,c=7,v=70
46:4:30,Par,ch=6,c=7,v=71
46:4:53,Par,ch=6,c=7,v=72
46:5:16,Par,ch=6,c=7,v=73
46:5:40,Par,ch=6,c=7,v=74
47:0:0,On,ch=6,n=56,v=0
47:0:0,On,ch=6,n=68,v=0
47:0:0,On,ch=6,n=64,v=90
47:0:0,On,ch=6,n=52,v=90
47:0:0,Par,ch=6,c=7,v=75
47:0:23,Par,ch=6,c=7,v=74
47:0:46,Par,ch=6,c=7,v=73
47:1:10,Par,ch=6,c=7,v=72
47:1:30,Par,ch=6,c=7,v=71
47:1:53,Par,ch=6,c=7,v=70
47:2:16,Par,ch=6,c=7,v=69
47:2:40,Par,ch=6,c=7,v=68
47:3:0,On,ch=6,n=52,v=0
47:3:0,On,ch=6,n=64,v=0
47:3:0,On,ch=6,n=61,v=90
47:3:0,On,ch=6,n=49,v=90
47:3:0,Par,ch=6,c=7,v=67
47:3:23,Par,ch=6,c=7,v=66
47:3:46,Par,ch=6,c=7,v=65
47:4:10,Par,ch=6,c=7,v=64
47:4:30,Par,ch=6,c=7,v=63
47:4:53,Par,ch=6,c=7,v=62
47:5:16,Par,ch=6,c=7,v=61
47:5:40,Par,ch=6,c=7,v=60
48:0:0,On,ch=6,n=49,v=0
48:0:0,On,ch=6,n=61,v=0
48:0:0,On,ch=6,n=66,v=90
48:0:0,On,ch=6,n=54,v=90
48:0:0,Par,ch=6,c=7,v=59
48:0:3,Par,ch=6,c=7,v=59
48:0:26,Par,ch=6,c=7,v=60
48:0:46,Par,ch=6,c=7,v=61
48:1:6,Par,ch=6,c=7,v=62
48:1:30,Par,ch=6,c=7,v=63
48:1:50,Par,ch=6,c=7,v=64
48:2:10,Par,ch=6,c=7,v=65
48:2:33,Par,ch=6,c=7,v=66
48:2:53,Par,ch=6,c=7,v=67
48:3:13,Par,ch=6,c=7,v=68
48:3:33,Par,ch=6,c=7,v=69
48:3:56,Par,ch=6,c=7,v=70
48:4:16,Par,ch=6,c=7,v=71
48:4:36,Par,ch=6,c=7,v=72
48:5:0,Par,ch=6,c=7,v=73
48:5:20,Par,ch=6,c=7,v=74
48:5:40,Par,ch=6,c=7,v=75
49:0:0,On,ch=6,n=54,v=0
49:0:0,On,ch=6,n=66,v=0
49:0:0,On,ch=6,n=66,v=90
49:0:0,On,ch=6,n=51,v=90
49:0:0,Par,ch=6,c=7,v=76
49:0:23,Par,ch=6,c=7,v=75
49:0:43,Par,ch=6,c=7,v=74
49:1:6,Par,ch=6,c=7,v=73
49:1:26,Par,ch=6,c=7,v=72
49:1:46,Par,ch=6,c=7,v=71
49:2:10,Par,ch=6,c=7,v=70
49:2:30,Par,ch=6,c=7,v=69
49:2:50,Par,ch=6,c=7,v=68
49:3:13,Par,ch=6,c=7,v=67
49:3:33,Par,ch=6,c=7,v=66
49:3:53,Par,ch=6,c=7,v=65
49:4:16,Par,ch=6,c=7,v=64
49:4:36,Par,ch=6,c=7,v=63
49:4:56,Par,ch=6,c=7,v=62
49:5:20,Par,ch=6,c=7,v=61
49:5:40,Par,ch=6,c=7,v=60
50:0:0,On,ch=6,n=51,v=0
50:0:0,On,ch=6,n=66,v=0
50:0:0,On,ch=6,n=63,v=90
50:0:0,On,ch=6,n=54,v=90
50:0:0,Par,ch=6,c=7,v=59
50:0:20,Par,ch=6,c=7,v=60
50:0:36,Par,ch=6,c=7,v=61
50:0:56,Par,ch=6,c=7,v=62
50:1:13,Par,ch=6,c=7,v=63
50:1:30,Par,ch=6,c=7,v=64
50:1:50,Par,ch=6,c=7,v=65
50:2:6,Par,ch=6,c=7,v=66
50:2:26,Par,ch=6,c=7,v=67
50:2:43,Par,ch=6,c=7,v=68
50:3:0,On,ch=6,n=54,v=0
50:3:0,On,ch=6,n=63,v=0
50:3:0,On,ch=6,n=64,v=90
